password,strength,bcrypt_hash,rounds,time_ms
"_;\=h%+}!p4E_iiXTxFCK""oR{z`4Dxwk",4,$2b$10$9nv/5IlX8n8.gpov2SDaCeYpm9sKSD/ZVyXLJpawkt1jk0dhWTRN2,10,63.559
.44<.{x#2>')=$<l+UIba}*XUXehU#V#,4,$2b$10$gnnARBpW5uYtmA9oJi3F7.ceYT5tFa43.YuIaHLGSzieB.tzjwNyK,10,67.283
_QKw^AJ9G>Ija(ynqa*~dGiLqmtsEw_,4,$2b$10$SUZQYbwX16Dy/8vLIKgH3uu5U9zWcqdmVb.T8f6v5V1M.hLciNd8q,10,74.813
8Sv\qoYM`3|:1A<-SLXY}zTRY!1`y8W,4,$2b$10$tzY.uvkGcrm8HEJfudPSuumF.nBpS43dg/kmU3uV6rJLWi3EyXQlC,10,76.095
$)O8_okwmMOuG0pFqy*.q@n4kD*8nG,4,$2b$10$Dts5NEIoS0KRnK6zPtrjf.ufWuEwbDqxdInS2.nupsjUGH9rHA8f.,10,72.889
+qm2|*CE_f}SAF4n~5A1BpW/[0U,4,$2b$10$VZ/HPG6vY4mFyJgkQ2JBwO9j9Ysy7Wo1U5yQfzumQeneqS44ydmVS,10,64.8
"3In*Ny""8$iq!Ln57zdy`5[s(Z)",4,$2b$10$J3Urw2Px7kA0YEz9VCH9guJp93o396GYNAjcvrZn331MkGILGZfi6,10,77.87
hv#gV=0)-ye/vuR=|L_I,4,$2b$10$NIHQ7we/kj2yjssomC1Gm.QQz1nTbsVVt0FT2QVp1zKj2mfOJzUL6,10,73.656
"a,vh:{qNf@~~7MItfDZsFO6iHh6h",4,$2b$10$Ki3b81ZTC/moQ5yMqPb/XeJP2t0sZviAm8LSP/Pm4Hl6wX3LFl9Y6,10,65.537
fuuI-`Q[!1?0zk*(<@0&^pJ%JkqQh,4,$2b$10$y0P2hye9OIfVk04jPbl6Gu5Ydw9.DcDAHwxiEMog.scrmjw3o9ckG,10,65.233
9!R@]}.J3K{w>'}q!4{@<(>Q(L,4,$2b$10$5U/jE5JreCcUkMRxnqjQU.IvNDCwKsPTtmsGjRYfx5w0SDsx9mQo6,10,67.828
",I$yhc6}>&h%A""^Ok`I?E7`^QpK",4,$2b$10$bDryK9MIxQddZaf5G30RRe2L2F7NtUoXf7Tq3YWh52QkWN8uLq8De,10,64.67
"}DBnV2va9]B8D5_(,DP",4,$2b$10$G1yq99lS1ZVRK5/s8T8UheNoEo9zTItmAo92LeO.1rP9nkv6Lm6SO,10,64.751
"CsgBaD/0>nchWm0=}""_",4,$2b$10$7Vh2K7cjtLexVjjZIIs7UuCeYTaApTn1FcG8HkgKl/Nl.f/NHctBW,10,104.381
")j25IT-""&l);ep.EOclP.fCytJ=t",4,$2b$10$o1PFQ2hRcd9sxdKQKc021.dZry3gl567/c4fS8aalc/e.446juUzi,10,65.428
Iuf>h<CArd|&w3vR/l'Y,4,$2b$10$eeE1uAs84MXscn6Ibz1swej6XhyLdtXo8mPn0ukrd38yS0U8WxDXu,10,65.059
*N-+OE@tj3qH3{W0C`wG;r?-#A,4,$2b$10$x8GPy0jou3EYit1ypAm2Ze2umpHUQ2eYlFsKXUgwiyv581wTTziyO,10,64.601
"eS#0C(xXo9Eop6'""8Rp~_*7"":NFVU6uT",4,$2b$10$LP6GkkwX1MMoAccKxBCUce7Ys83htVcKofwispmzwcqQHdwRhFMmS,10,65.342
y}0gwII)d!e(u..*w6I.F;%C,4,$2b$10$pAfXQ/G3poWjOVzfssUOWO4H2SGssmDIHCW2siQZrfKM.qayK1Ib.,10,68.124
wE0Sx0a_LHuFCtp6SCMcnz0U3+KI>6,4,$2b$10$GSmLA9lNGrvpPqARsX.gROT.Gg5V8sgKA49Kn9HqYAPnbiFUnxPV2,10,67.827
^8uXXlt72h=`C\~TM)A]NHy3|1`C6,4,$2b$10$Z3exBohqyygYQwGEnQE42u8uxg3OtCmQnbAbc7uBwBXWFc3Iz7bWu,10,67.673
"~yfrG=qU3`r$QLMo""/ZtnGgotjuE4!",4,$2b$10$NstzrmxWEs8mlVvUIUzmm.juw47UZ2XuY8T0Fql9Ys2B/wTM1lhxm,10,65.458
"''[{E:mpr,_M}ZAqB|""v.*",4,$2b$10$oMOWGx33M8v06.oH7M0i.ucg7CR4pOKFeBJDacmES4xdEd0OmNkzS,10,64.405
"CE>`VHc.W3=rj#OQ""up-CO",4,$2b$10$Pllc5/wOG2cr4gE73BdkFegimGcq8qx.8aYvpJwEfmvQspLjzE/Wu,10,64.824
gxN-D-KKk16e;eOsD))]B|@d(,4,$2b$10$xYqbR1134ZbmxPJeyKWn4eS1AGuBQiG43kq98d4HAQHI760r4bDhG,10,65.691
@@{4P>!`C<Hsiiu&Z;M*W5Q$.>;r3F',4,$2b$10$.LqcR9lr1qfqYFX1gSS2t.Aph2CGNm6um6TOTVyySHO2Y3nrBXtoW,10,65.218
"bCx3Y>^,Vp.CFWc*H%oQEi""b.BW",4,$2b$10$Mw38Eu/pWNs8h2B1n09JkOdtOfH.36OfRuREwTy.BKjIuwAL0UNve,10,68.708
.%&Lwmk\-oc=<pGoj,4,$2b$10$Vt45KUQ34D8sVc/f1y3PUOU1.ik4odWITks1Hl9zLAeKyFbifCCJW,10,66.582
"AmJ&zi'c!(n_)R[,GrS8#uo(ghSU.b)",4,$2b$10$mlTfDXP6Bsd98BlViiDrwO.7xuUMakABO6b9NmiVF0YI3GpKOR9pC,10,67.459
",7^D0Z[r(T!)V#Fnn?/p",4,$2b$10$DNkbYDCTxXWO72qRnFX4yOCtaH2FJMrWS/WNIC9qdcolnEhkDMmne,10,66.719
ra<Wdk(6ZVfy*1c~9Ow,4,$2b$10$BsrBC1DCVOd9hpsULbf5a.ML0QG0q/a4McraTm5RwTFs9myIauU2q,10,64.471
"cr{VvR8$hVNv""s|8cF8kY",4,$2b$10$MLOItSWw5iR3oXmLDkf0muxgu6iQw01B3XvJceKwfA9yFSMyp/mK.,10,68.567
"b+r""oxhl2.#+gD[@&c*SVr$2b:@|",4,$2b$10$iG90zJQWQWew7syAZbsIpuPoTNtVfs2e3i/B6fi64p6qOTgLo7pYq,10,69.109
"']wG|BgJbQ.""vT&d-4?8RFnoB=L}<B:",4,$2b$10$/AHK4ZrmPeVVYe/qhbO91OBol3heCVzz7X6Yf6zzYkOt8hRu4bGJe,10,68.635
"/6he$)57O!zB3vzgcixTg7w84!,""",4,$2b$10$kQWsAzcX/l33vgQ.jkdPwuAoiK6diumQk4g1GrfDKRbB4hrgSNdpm,10,69.624
")S)P-=C}`EO'%,lZyaT",4,$2b$10$LdC6LMUIMLQiLRbmGuvaf.PRzzGpis4ifJeiHAdbi80W59oK41aFC,10,74.656
-B(8y0!D]=;=]f05}<p[}|D\p0a?E|,4,$2b$10$r623GIE3MDSHvidzeWhEseVT1jmnEHORkp.gt1ToQiei6aKiz9GZ6,10,64.654
"`knK&XmXuOOM~L,Q5^",4,$2b$10$rgDqczQJiR8BuykGUxEOZeGAnuTyb2KjjFlRp4BpWA2LdsM6Msbai,10,69.277
t36j]zu2'8zT/4`i,4,$2b$10$Emsn.90GTCQxGWqxPt95W./cbPBQ2IZqjahjn6AdIXusKiMBEoYfq,10,74.104
PJA|^~f%L<d]N]>hBbwjTT#%g,4,$2b$10$q9CDKx4p5opz70U.ICDJ/uUoFaXj2XxThm/I0x..nma5JNVZ54IwW,10,69.091
]H!/GcZM9(@)EMZ/5qgVY(6#f,4,$2b$10$JgKgXSJvQNQUf8Dbao2lZ.lZaUYis0dy4nK0JBcmt/RJZtw7A7H/O,10,67.351
b~6v~RQ-sb&hg(MTk4_g[,4,$2b$10$G2AxrvdYrJkSc8QUQPPo9uVtcLBqPEhR0QV0IoAZ.6BcagFBHsZx6,10,66.102
yBfbco-gDw=B=OlOQ!o,4,$2b$10$sBgLcELUyp9nxsCiTb9EbusaCnDPkNVe5tgyWaWmPYsfqOkM0lWMu,10,69.011
n6]5K_<YoB2[ZqMp^i4tu:P`)t,4,$2b$10$XQaIO/2ihm0ugTHVt3botOAphzuDD6heWQluLLtZycSII4y63Ta.y,10,76.024
A<K4OAG9Igb}r8t)N^_AvbzQbb,4,$2b$10$CCFBhlN7.akpfnhrdlNWhedMYc7AAZPZQFet2/eBrp5VGRLj1j2re,10,64.857
"5{f:^mH4=A9lE?.Gk*Rb;""cwu-V8@4dC",4,$2b$10$tk6OVH7vSkaBXTb7jKDV7unNeYwq3EzX5XzbGExTLcSun/QILibpO,10,68.821
"RR^lL[&bczJ5O0Th+7{y,k@",4,$2b$10$Wgu5mTXL90.M.AojpQu0u.i.8vnTgMCaYHeBenUqS.ghTdv2UbN6e,10,61.669
+85`y:%_rD6kWB^A,4,$2b$10$cxfw49UuGYQW6OMO6zJFzepc0K.oSY4qYppQ.4DCQCSIXxDGSGGdy,10,67.178
[8t>y;x9?lz`uqhpgE,4,$2b$10$dgeIoeBYdIGvvgTlOCHOmeb83r60lOiFZuUc.7ukDj0DS06U4Ca7.,10,65.8
t:H]EC@}N\E~8Qb^jJ,4,$2b$10$xsTp8ExdYR7.DKlwiAWqquMS.OmmSlepBvXufVUVZZfjjD8V3NLRy,10,68.363
WNir[;0Qjnhf]OuNp+kIY-2Qr>'}wx`f,4,$2b$10$5rQ0tCC1.AzgD5Bijy6NYO6L.PWX3GbPIvVtqR5JwGxyaQu55hEye,10,73.416
"&j.VjBuSP0g}!i^>N,",4,$2b$10$CqZuL0AdgWBm1iVJPv2slODcVZb6ENah/lsVzKoIUXnjlZhLq2A96,10,67.519
W?8L*-ckSjN$vKF8w}Djjh,4,$2b$10$cpWq5RNs7i90hGtv0vzOE.Ta6iMEEgD7CDHJdLJf3IUWCAs26chAG,10,68.942
CHOn$8T>As{kB97qk,4,$2b$10$Sr2KBye7W5jS4IucEK/1h.FS2QZIbC3KIJfpQg7Dia.fbotyraK5O,10,67.365
"@.G|1=u:U{Y,Ot)}",4,$2b$10$d4pVMZezhTmzyQlR90oxjuLxBIhnCj.e2UHNDZRuGBJwKF9Tu/AdG,10,67.218
"=[""$k+#~zY,{Qe(a^GiVJ(Z-Zf)`o",4,$2b$10$rqR7/sXXQ.1L0AI46nuHUen0NKASdixHt3Er4gNWQ5LSemLufP98e,10,68.699
"RL>Op&w""`@^VLF$/M#8G|~x*V1dq(:",4,$2b$10$OW7TlgnUozFsQE9kOSvFWOV4qkPl8c1g9nJaPJW1LUmr.WnqzCRy2,10,68.692
"n^S]GN+JAm9NQ""EaKm|",4,$2b$10$gFXTTwDCnJZqLGajzNamo.r5PPIxGJ38EbVgx.o/ciiFvyTshsqwO,10,69.739
4l(0WZux!68=pb46*?7.UPhFFnqUGS`,4,$2b$10$I7bxnX64lMVwD7..wkqyG.olFVS.pNbdcAsS.uzmtVpSmjohpjSrm,10,69.723
"QxTpoW1pL\`Hpc*)B~,#$nG",4,$2b$10$D4BMpoLVS27iZ6okKxvMxexk5tEyNeEHpH1ZipnniKtwQzQUGPkgW,10,65.201
}%Sbl6H-5:H;e%'8P*-!yge*/:W!jv,4,$2b$10$FTezsvTKUiufQZyGnkAr4ua7hBJP3EMbxAqLevUSFcM2qbt9rfL9i,10,76.798
"b?^&J=s@FD\],Yw<}^<""",4,$2b$10$06RyPIE4k8lR22x2pflxyOiFnvWtQ7bCaJcvlNIyGlHNbzH5F2LW.,10,61.166
",U~2-P)o0x}vh*WF26xFK<]a3",4,$2b$10$GER4wphROfaCKU7m/vajyenasOHulUbDbBVbvk7aTxUwX1nmZTKca,10,78.082
".6|rw*+#J,jTB3~q>V;#t2qu=Ti2h$d",4,$2b$10$4X70i1aYHrGgH8kXUHkGUOcin56QGrr5CgUE8CccBoF8V.4jnIgt6,10,68.795
a)EtrJz;uEFFRbSCBLw~Z7w,4,$2b$10$vR1PPC8vS/f2vTqfZdaLreCyYU2IZpDjN5pV2YlUWMetd11e1z3dq,10,78.119
HObkXZ[H#TC$5/-sca,4,$2b$10$SQHUDYl54sqaW7m8fcRyl.XYasNCwqRYwRFs9dgKWD/HrbPmzkT1O,10,69.287
"[""8+%""&M)cwt,zLoLWp:3eMBmJ;q",4,$2b$10$WVtnih56Qpz7d6JWChAJ3uCIQ7ml1g1w.yjwnSe3lbHjckPbEN2.6,10,69.426
"~eA&p>l`|%r[b,9iV",4,$2b$10$SkvbjSTbx4iwzeRxB3O2netutEt58.9k3fK2CGZobUGVYH1mZPdKS,10,62.851
GBF^C-GkhW[1hVuptQSFmGs_YnTmF@,4,$2b$10$Z7YEvOXswncXFG16z2a9LOBqwNjrsFw1xzrZE8DeKM58jZr/vHo0e,10,68.681
m_`Rd&JHi!_<YWtGgRFf~[qP4$4,4,$2b$10$fo2ALcWFUUqWDpNQ0GlnyeDs4KIQKm.TU6hDfsduL00UBpD30nmei,10,74.314
":3qt?<^\-dd;sUM0nIrR"":j",4,$2b$10$7PAq3vT1Kl0n/ljczosDQ.Ni25EScNXlcUcuCbAxgy2FIQ9eiyM.i,10,68.879
<0`\PIZ7:)ybFw2CNMr!F*gL|&!,4,$2b$10$ueooLI839IqeKn.yem/aW.0hmy0cv7hbUe1NfhJVip82ejl09WcIe,10,82.384
"Ns-Ma>ZOoB;Zd:_$J6U_U{Y<""",4,$2b$10$MpNN3BW6HYpXKged.N2H0.dwYVygmsLqd/1nFtz9FjSDDi0.blQ0C,10,66.646
1I@<7!Y([$HXxdG^?%c%V5o6,4,$2b$10$2VewDOIu0iiUgLQrkre4teIZjmg6UYL.Dxv73iTwPqGaCDVZ0zIlW,10,66.103
"ol{,yp]<}FD>(lybh$sI",4,$2b$10$/UakWOAETEpHBZWHqWTKZOkusqD.0dJE93R85iEpjrF.0esApHv16,10,70.616
wD.R9EXzN_Fw+~*+T^WaDmA*I|<,4,$2b$10$QwzuNctWAw/N2g1mirUd/OGvb0K2WgttHGx3SB2gT0wACwV01Mb2e,10,67.008
v4!hjV'g4$OFONbL?OQF4MB@{Z,4,$2b$10$zQTdMgoB9FpTkO1PMR3lA./KV7PYxSsbH5urQXWO8i/0y4gM9W1Da,10,66.402
xERC<mJen%_lk@jJ,4,$2b$10$Ia3ZOkCF45U1CKpLsUhBQea2V19ZzlAPzjzJLlycIT.qYcz7pw/9G,10,64.339
"BX~1,p,ohNDNvMpl5d3",4,$2b$10$jKh5o.IFuR/IxmdJluqTbOKRYIq8ox8uCr5922kDxLJPYaOLpykr.,10,64.287
1]SbN[/F'W%cDL)L;;N{Cr(JJ*-Ud,4,$2b$10$KWBKoOFMGqGujemEBSkOROk9n2Y6Kob6tf57zlH4K./wJzB5Hgw.q,10,71.004
4NQuWr^QU'K9foQ@3gZ!T,4,$2b$10$Zc/e7jsPgs9z5mZu7/N29OiFy971y2I9Buwr8856OtsI7G6NqVb7e,10,124.34
"cddm`%7#s5gK""Tmt;]YtFn:3ZKBGx",4,$2b$10$ClaR6yZI7QtSdxzY7odqxuLLKNEd5HXUAbza86k8iqqQPC5SMbhPy,10,61.777
:1|2o%J*{j6J9I<:6NyKcn(b)-[6,4,$2b$10$rXXCPvk5doYW.erNOzmD4utC9yTTairpUYeaPLhl8KKKNl59BrpGu,10,64.762
/v\1mtp?iqE-3p9W$B#Gi9|~y4kF,4,$2b$10$ACVuc6qHL57aE6FmnQB/XunA0EgtXrkkeS0XSP6hOqwT/F8SmgNj6,10,70.708
i9sb#EAE{55dbaYG!4ftIa,4,$2b$10$Q.4tcp/wO5vZlQLjYAZFPuuYN68rN.I/HnSVTPgh1Nx0SsI5aNpmC,10,66.484
"_v61zY""P4S-Q%4jb",4,$2b$10$ixkqvq7mdTGn9.9aiRBXaOhYRHxDkgrN6/ejU5.6eKuBSehIa/Tti,10,65.27
"cq)_r`bN""'kVaVu9(L@3O+~t-",4,$2b$10$4.1cWFNtbfXLHPYwKRjz2OGjp7hqGPSNH5KWXbh45QToZ0fWdUVze,10,61.383
ty`fQ7r@pC-G;fH5,4,$2b$10$iX06KLVZl4h55qAKBhDlueue5cViHLAs7OkzCbMnV8FyV9ViOEOsC,10,71.322
"15F-ISqa3#\ip&jd"">O4mq2""-@(PM#b",4,$2b$10$6yD0yiy2YG2r8.hImMOEo.AGy2o5ncRdjDY2bZS9BquHznr41ThLy,10,64.703
"|'t{z,t+x7kvj,M>19",4,$2b$10$TpPTMHPxI1g3oaEhmxAKc.h.nlGWjG5U3UKWCWRer12IpPah7KSxe,10,61.506
"#Zh3,%{\K{nKw!X=vpTs",4,$2b$10$nws8Xlt8ub3K3b0p1vKaru1PUC5tLNO6vWQmUceM2073WqEPyC8GW,10,61.304
"tgt,K1lt-FQsC=G!OL1]&X5",4,$2b$10$XhXikpKe49Fj2ioYoJCf3utECcG.EnLhPBd8zgQx2ImEDsrVa1Z9e,10,68.266
"Hwway(i'+SVNL?.JtyG""$s@_~Q-!",4,$2b$10$nSPwMYX1eESfgqYLeE7YX.ztVeeRPhJNbO6.P6TXLhbHYLfCbLO/C,10,70.392
dNs(?jm+\iH+Lzx},4,$2b$10$8MHngT3Q4Li81UaGDaAe0eIrnrR1Us0Qvb5Ly1Kesy1fyrlsoVE/6,10,75.23
"V~""-;sQ^?=_<C~^:",4,$2b$10$S9u5/b/q4f/JrkdtBIiny.e9rqkO65fNgRHP7k0mQyV/f5ZQsBHVO,10,68.493
"=Ph,RD94,$1U6&,(o>;CbYY]XR",4,$2b$10$VNJp2amWqNBfraYfTxwH4OB0Dhj8.l4ctOq49yMUYsCpiBeEh67SC,10,67.532
qB]B-NC*2)jMO9Ko/xC,4,$2b$10$.GS04J/R1PvC1wLeGT1squALwlB6xqDQ2cKXd1a7sJMJKallbhXFe,10,69.691
">&e&^""TL}N3*`LnelQ6",4,$2b$10$/AK5ILR5len5.UjvK4Z4L.DGqezJz46eSdUOY1fc6ixEGPuSnVxq2,10,67.467
"O1G$Y1""s*G}Su,wT^S",4,$2b$10$zB0Uj1F4FShvBXpcQt8a0uEVP0zGq3iHQeqmIsns2n.FG5MTc3KR6,10,67.867
e>3K;{F@=]7X$EY:R^,4,$2b$10$SYDzAHy4d31qJPLjlVfD8eyEdhXEA4OZGs1rtsoDNSaNPcW5r1C1C,10,64.933
"T^!6bx#3)_WWrOEPL""yI8?mz64",4,$2b$10$6AdcVsczsGLQDtzAxZ.70OtZZdNVMjG3wUpkcHe4RgBD8h0ZgD.U6,10,64.427
"u,9[vkq6T\aA&.HFgJ}8",4,$2b$10$97uIp/SXCb9TPo/dffkgoOtbH6DioIxOx3dCFwFTVsDXPUreANCMO,10,68.115
JHsqYHId#?p!U>TJ}@rCNL,4,$2b$10$49rynW7ZM4aeXthxqGAj3O2/D5FmPKGGutN6cvMAJn2IWWZv3Qkv6,10,65.958
"OSCP[j}[|_#-xEC=WD,:}~fA72iT_r{N",4,$2b$10$mPVSvvFHd7.JaY8Zl86PRek/Ehk4ji2LFN9yRssrzfLr8Cyb8w1xO,10,66.448
"9ihxNssc:uPj:i?D4_/lw5ZKN`#,?H5A",4,$2b$10$t/9BrjJ4SKfU7pE3LuUTGe4bc0Bdmk./ZYLEe1fIOPOc25aDemUR6,10,64.598
x~+ru;#QrH\{gyPC]`+fkN~`Kf7Gts6,4,$2b$10$VLCsWwka4J/TM9UNHjm/quzEy7gcLmB5oFdH4MAFnQpqZbZZjbBWi,10,64.792
(i2iUJGeR(-!iT3(;g\,4,$2b$10$KxRGxcbF55mWvocTM///DO4pURxwdnwxf9WEGGmZrp0z36DVGeDIu,10,64.857
"dNxX`E*Vx2.;1Je""']M3r[)*<VF0%",4,$2b$10$Fw7131bdWhzJv3Gt6eH4B.Pui0Ymh7DRd4FMpNRhbVyvCmlenWMYS,10,68.263
"\=NQN[M""FB%F""iP#U4tM6MRi!*JVB",4,$2b$10$nobLQ6WnUnGL1euKa.FO2.mhO/gZY0HV1IzU3KvKz1gMpZMa3.yDm,10,66.935
+~0k7rFJ>/qiV{FS,4,$2b$10$q95K4H37TRRr030v1U3IT.WIq/xoXxg8WF9P8ciZVwWpfeTKbeFOG,10,64.294
g2N`4n:iVns\+Y[k@P5B[RY{wCL.tb~,4,$2b$10$Vr0LBxaLWoGLIaZi7q71Ae2ZNXvpLurYqFOBBy34RKHHjlxv3sCiC,10,105.329
"""JaSKYDS""{<L7&@+$c^U|<#Txj""q",4,$2b$10$V2XrLk30wg97YcYfEhTTHOYGITVCYUv9suPgBpv2xcbOq1nxn77te,10,64.732
19ScYl:)I\;?_g9iARLimoG}!s>oO6J,4,$2b$10$olSElMIKfN1sdLtjRgSDd.4puKMgm9eeI7tqZtSgcECjxNaVM4G2e,10,61.168
kK|-=Elc-oW+KN*Z,4,$2b$10$Xhuzv6Fqjh/y0Pn4n2qHgu8oW5IIrkbiGZHhUY69gP4K2FZz6xmXK,10,81.283
PJqso-C8F^t23T.o)-dt|6{Sz(0mq#6h,4,$2b$10$iYC.ij0n/vsAxIka41i3n.9AFFJI719fYq9nSd2ppGCACNHtfC2gK,10,70.742
A}U~S37IVhLVhAbjMZCE753,4,$2b$10$yFpc6EIWJwofiN.ty5/YtufiY1lgZQckR7hlOLJd1EruRJuCuNlmC,10,78.375
Eb(S~mUv|$m6xmuhbKG,4,$2b$10$7G571REFOL3TY9Gw0OSN5uFDdxOtklYphb4.vQlOvevg2JGUhHk9W,10,74.423
"a(2i[#geM7IT:RU/t1F\m@kRF,scN",4,$2b$10$Aasj4wcJBdMN1/vq5Ny.sO9Hamkc56X6t/dU3fVne96qzr3AaeZ3u,10,70.536
]gBt;F`E={KPvQ+&:6JvC}6W6SF'2M,4,$2b$10$57BiRDEIm7U.I7oSMgDsCeObmgqB71tymZ0fkF60.8hRuULaZBtxG,10,68.341
2IOmmv0c:6>VvKR(,4,$2b$10$kGL7g3CoVpVjjcIeZv3ucu6U8lAt2DFUjn4nQTtH2nnYbAjaMz/Nu,10,68.627
d&ZT?C0%mw7PeaVR#^#aIJCDW,4,$2b$10$LWpuXlHB.b.LktS55juoF.XdUK7EihDlIjj47TZON8gklbY3KlRp6,10,64.224
";{ZLb`w<IX%QKZ,QFT>#C+Q",4,$2b$10$wUpdO6YqdudQWXhKW/5pu.2c3rsTT6GR.GEVHMqkhYtS7bXtlemA6,10,68.087
&<PagF]TuDphQn?/AOoqJuuKxazwGDD!,4,$2b$10$7mc1yaUE55clNjRHgfxBqOuMSFGaFXCMSZLmdRU.YAMThrx0i/g4O,10,71.29
"_rGvM[9A[*U$vB,#~Q'MQjt?UmgV8`",4,$2b$10$eJh7z38mTe9wUBoSF0pRXeshE4N6XWI5YNuyh3nPojQGiuYZesXR2,10,70.623
"dm`""d.<+oLSBPf8P9ZRSr(tV$`V:",4,$2b$10$1ZRoO6m3QkO6iai7DtOHLOmpJ7KnO/vu.9SLItDTNP3UbSC6r2ERS,10,64.275
=vtv^VL%1au(Mi=QeV{,4,$2b$10$8LBUce7h3OiTiIqIiQVDvu85MRHoSBCyd6zxJhKFPAXHBkN2Ou1hS,10,67.022
W:-H?)c:}FUcaw_pCv-M'{)Kj'3O`5z,4,$2b$10$hffpPEuuJ31iGRes73x1p.Fm330a9d65NuOzVdXu0GW9lrljgKtze,10,68.533
"OlA3wc=`%8o*k\Me1)IkI""ta0sXaTAx",4,$2b$10$he510F9/oKLUXhd0y1meTu3xlm2lIghpN80e2z6O17Uxkf2zTbTt.,10,68.326
DI!Qkke;N(x/kUqbfBYc,4,$2b$10$rQaMC.kIdHDd0mKe0oZrxO6WfktzN9Y7INBzif/HUV1WCjfRlFnoO,10,67.954
'HH<n8..k%hbL~++EK!>R/2-j,4,$2b$10$m6AudoEVIkBwzZ5eqMzmFO1wYFhrGmuoV7M/39nJfi8t3IoQdr5FO,10,65.144
"MUI0`%""'E!x}0&sPOT-7Qz5ps~t",4,$2b$10$ZDmLUgz.WYJi/Y478JG/oOcwwhsQ5gFFQ/vRo/87NHm/FP9Fl/0RS,10,64.787
}[Dr?#*|^XtIGDZ1T3uUJ@,4,$2b$10$3I1wM2X41GC7qb.cI6EF/u2vQTUvlHtDtL1dpTiOQ/QJZJMEy1cUG,10,67.672
{L~^3kO0Bib0:Y3>nrP[l,4,$2b$10$083rLVIMiBXIeudj9VegTOfFHuwcqWoPcNh6DEESSZXeVViykwic2,10,70.404
"%iRO]-`nptD`7SYISF""\$B-fq",4,$2b$10$KpGN48oCmtovnxCTjC5bBe4NaTp6yh6PKLApEbH4wu.y3El8SvBDa,10,69.165
":Vv>C=p""cCPz0x95iTtq6,3",4,$2b$10$nyuMEVcUwBqpZBq.l6zVj.f4UfUhnVPebtqDccJeZQ8s2uy9mW4l6,10,66.305
"r!^DYRhG)qi<p.""||G",4,$2b$10$XScfgaNG7hMTfEOIqVLfPuhsO99TtZb/.UZmUbnJjxjWIKpj5oKSm,10,65.057
;yX'7J@HX;ElPi81F*S'?uc,4,$2b$10$XWNqflFByvsPLNUghEc/CuWa3tEv.uVQ.Hzac6UpiTn1AXfcMs9rq,10,66.668
"epZgA""uc%~34'f-)y*p9F",4,$2b$10$lPhKO5bQibWtWEM5mVJ5o.t6D0ToubLZr1S0KzfZZPQGi5eUeChM.,10,68.362
L@3-O;ioBkYB0z[*?.)yatzP,4,$2b$10$4fEBe7c5l3WHdu5GAMqP2ec0rYPfFYlvIUW68NK.m4giIjN.tSdem,10,64.533
tnXcmR)}1z<Ndk..2|,4,$2b$10$4ocqrLz1Gpf7hb41.6YKeuSvw4PdmsuyTqXjIsiG.qvzHdZC4OK8O,10,67.652
?\$8+!xhX~3l:8.~D:aT|_vk{~?f,4,$2b$10$QJdfxWPVIih.hCiF/qX6M.dpTM/3btrKRI2fGOVUaKqb1Fk/2mTgu,10,66.625
"f.&S}Nn8@zjloOJL_#Bgoy(24#,R!vt",4,$2b$10$bgvmhyo/83J22xs0fYZZMeNboaf8PYs2Z6SZwEgU/5.x6D87A3UTe,10,72.898
y/)1tYa%21J.M8z%s!aU}&uNN][V,4,$2b$10$fm..43C3w59U3IkOdvSgLuWezK/2IZlITybeMo8Tfepeh3/g5rqZe,10,65.395
",|(!1B`cr7gx[bWw?.6d"",'V;9jF)O+",4,$2b$10$iqHcVRzxhE/zzvvbJvIbaOjrDw4LJvQ6PRubTWNbSAHuXCFOMmhda,10,71.129
"-(j[O<`Ld-d~hXu;WL3]$CA""R<",4,$2b$10$Dih8gS8CctDu/pi9yUbb9.uDYKKn.2SfTbCEGSLkbW7bhkxC/Tabu,10,64.238
K-<laQ#oKsYP/Be2+G$F,4,$2b$10$TxT6odiyI9xqUMtSaT68fuLlBf.j6mfgtdaODzcacZulaVi2eKQqG,10,74.317
N4%s_:=!):0/8]O^s`7BtpKg,4,$2b$10$.w2t7tsMZtvdVy.SPcBUsurwRER3e0gx3lZ8hPXvV3eaYUoynVbYe,10,74.146
_N&2k^l;\k}y&$1d:D8p/,4,$2b$10$mq7amISwR/FfNu3CbquROOjAFAJvo4QZNqvO6FAYufwIw3GKH2GYK,10,61.163
&iXq<}K;MEn*v]rPtOhW|;,4,$2b$10$xJsv0I.kf1knVss5ui/7e.hum/ysZzvy42yQJNG54aAt/LabcwYM2,10,65.9
1ZgMPn<S?$|0V.]/sTL05<,4,$2b$10$mXTLTrCfXxIxGnOfiHGF8ebhL1.6MYmD8m0avHqJiNnY17tb6jm/e,10,69.587
)D#$\TTTZ)oATAA`s(9U=*xk.lp6>?2s,4,$2b$10$nBAp5rKnn12S5308xiorZuqEqkoraJZZoi/Tun5fQwgaOfXPaVtHW,10,66.936
n#)n+G#:fyJU>tho\lW,4,$2b$10$KAY0.rH3Vj7SpyAxaDFrEeT0E6dFZxMyOycmPjO4rpp5jLksne2AW,10,68.934
#pFM1skmDWS@'sdzI,4,$2b$10$Mi6Txhjly0ru18XsTQ8wbOQzxGP0NZ3NPPcCPfVZIfEpzVfPTsL5O,10,200.373
